"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Technology","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","Net.Generation..Megawatthours.","cap_fac"
11269,4937,"CT","NG","Natural Gas Fired Combined Cycle",370.6,2014,2014,2014,2348025,0.723257915708699
11269,55154,"CA","NG","Natural Gas Fired Combined Cycle",204,2001,2001,2001,892303,0.499318985585102
11269,55154,"CT","NG","Natural Gas Fired Combined Cycle",391,2001,2001,2001,1619236,0.472747550479394
11269,56674,"GT","NG","Natural Gas Fired Combustion Turbine",242,2010,2010,2010,41797,0.0197163100494358
11269,6179,"ST","SUB","Conventional Steam Coal",1690,1982.33333333333,1988,1979,10132029,0.684393085839345
11270,10214,"HY","WAT","Conventional Hydroelectric",6.7,1990,1990,1990,24125,0.411044094595516
11273,6393,"HY","WAT","Conventional Hydroelectric",1.5,1951,1951,1951,10157,0.772983257229833
11273,6394,"HY","WAT","Conventional Hydroelectric",1.7,2009.66666666667,2010,2009,7393,0.496441042170293
11275,55667,"CA","NG","Natural Gas Fired Combined Cycle",228.6,2004,2004,2004,1470712,0.734424749417738
11275,55667,"CT","NG","Natural Gas Fired Combined Cycle",423,2004,2004,2004,2468932,0.666292086315403
11278,10222,"HY","WAT","Conventional Hydroelectric",1.4,1989,1989,1989,615,0.050146771037182
11290,52155,"HY","WAT","Conventional Hydroelectric",1,1986,1986,1986,5048,0.576255707762557
11292,3602,"GT","NG","Natural Gas Fired Combustion Turbine",40.5,1972.5,1974,1971,9663,0.0272365973279215
11292,3602,"ST","NG","Natural Gas Steam Turbine",97.6,1971.5,1978,1965,15557,0.0181958323976346
11292,3604,"CA","NG","Natural Gas Fired Combined Cycle",44,1958,1959,1957,11435,0.0296673931091739
11292,3604,"CT","NG","Natural Gas Fired Combined Cycle",40,2000,2000,2000,60485,0.17261700913242
11292,7131,"GT","NG","Natural Gas Fired Combustion Turbine",21,1990,1990,1990,23482,0.127647314633616
11332,1990,"IC","DFO","Petroleum Liquids",3.5,1967,1967,1967,25,0.000815394651011089
11359,3762,"HY","WAT","Conventional Hydroelectric",1.9,1936.33333333333,1979,1915,2295,0.13788752703677
11372,2253,"IC","DFO","Petroleum Liquids",2.5,1960,1967,1953,0,0
11390,54855,"GT","NG","Natural Gas Fired Combustion Turbine",3.5,1987,1987,1987,27632.08,0.90124200913242
11401,10061,"CA","NG","Natural Gas Fired Combined Cycle",1.4,1984,1984,1984,0,0
11401,10061,"CT","NG","Natural Gas Fired Combined Cycle",8.8,1989,1989,1989,55236,0.716531755915318
11415,51008,"ST","AB","Other Waste Biomass",3,1981,1981,1981,0,0
11426,10824,"HY","WAT","Conventional Hydroelectric",3.5,1951,1951,1951,11869,0.387116764514025
11426,10825,"HY","WAT","Conventional Hydroelectric",3.2,1969,1969,1969,2897,0.103346175799087
11451,10186,"HY","WAT","Conventional Hydroelectric",29,1981.30769230769,2008,1950,107845.65,0.424522319319792
11451,10186,"ST","NG","Natural Gas Steam Turbine",3,1994,1994,1994,471.42,0.0179383561643836
11459,54268,"GT","NG","Natural Gas Fired Combustion Turbine",139.8,1991.66666666667,1993,1991,624623.7,0.510043457385306
11460,2141,"IC","DFO","Petroleum Liquids",6,1978,1985,1971,0,0
11460,56126,"IC","DFO","Petroleum Liquids",3.6,2004,2004,2004,0,0
11460,56127,"GT","NG","Natural Gas Fired Combustion Turbine",10,2003,2003,2003,76097,0.868687214611872
11460,56128,"IC","DFO","Petroleum Liquids",7.2,2003,2003,2003,0,0
11479,3991,"GT","NG","Natural Gas Fired Combustion Turbine",57.6,1973,1973,1973,749,0.00148441463723998
11479,3993,"GT","NG","Natural Gas Fired Combustion Turbine",41.6,1969,1971,1967,-185,-0.000507661573586231
11479,56070,"IC","DFO","Petroleum Liquids",54,2001,2001,2001,527,0.00111407069169626
11479,56386,"WT","WND","Onshore Wind Turbine",29.7,2008,2008,2008,84370,0.324285472687299
11479,7799,"GT","NG","Natural Gas Fired Combustion Turbine",83,2000,2000,2000,47994,0.0660092424492491
11479,7886,"WT","WND","Onshore Wind Turbine",11,1999,1999,1999,16099,0.167071398920714
11479,7991,"CA","NG","Natural Gas Fired Combined Cycle",61.3,2005,2005,2005,190572.24,0.354891059018079
11479,7991,"CT","NG","Natural Gas Fired Combined Cycle",108,2005,2005,2005,331006.42,0.34987149078302
11479,9674,"GT","NG","Natural Gas Fired Combustion Turbine",16.2,1964,1964,1964,1816,0.0127966627205592
1148,1262,"IC","DFO","Petroleum Liquids",5.3,1963.5,1970,1956,14.108,0.000303868355302834
1148,8020,"IC","DFO","Petroleum Liquids",6.4,2004,2004,2004,73.101,0.00130388484589041
11481,7469,"IC","DFO","Petroleum Liquids",5.8,1969.25,2006,1953,28,0.000551094315855771
11495,10740,"HY","WAT","Conventional Hydroelectric",9,1989,1989,1989,16892,0.214256722475901
11540,2142,"IC","DFO","Petroleum Liquids",15.9,1979.14285714286,1996,1957,14,0.000100514057608914
11556,10458,"HY","WAT","Conventional Hydroelectric",29.9,1988,1988,1988,88172,0.336632000122173
11556,50535,"WT","WND","Onshore Wind Turbine",29.9,1984,1984,1984,7261,0.0277217818909302
11556,54298,"WT","WND","Onshore Wind Turbine",7.5,2005,2005,2005,28310,0.43089802130898
11556,54299,"WT","WND","Onshore Wind Turbine",3,2005,2005,2005,11855,0.451103500761035
11556,54300,"WT","WND","Onshore Wind Turbine",4.6,1994.5,2004,1985,10620,0.263549731983323
11556,57774,"WT","WND","Onshore Wind Turbine",120,2012,2012,2012,299341,0.284761225266362
11556,57775,"PV","SUN","Solar Photovoltaic",0.5,2011,2011,2011,0,0
11556,57775,"WT","WND","Onshore Wind Turbine",10,2011,2011,2011,24935,0.284646118721461
11556,57835,"WT","WND","Onshore Wind Turbine",150,2012,2012,2012,294789,0.224344748858447
11560,56368,"IC","DFO","Petroleum Liquids",1.8,2007,2007,2007,5,0.000317097919837646
11560,56491,"IC","DFO","Petroleum Liquids",3.2,2007,2007,2007,49,0.00174800228310502
11560,7438,"IC","DFO","Petroleum Liquids",7.3,1984.5,1996,1979,79,0.0012353787452305
11560,7439,"IC","DFO","Petroleum Liquids",6.3,1991,1992,1990,68,0.00123215191708342
11560,7440,"IC","DFO","Petroleum Liquids",13.2,1992.375,2009,1990,166,0.00143558876435589
11560,7441,"IC","DFO","Petroleum Liquids",6.4,1992.5,1993,1992,36,0.000642123287671233
11560,7797,"GT","DFO","Petroleum Liquids",12,1997,1997,1997,0,0
11560,7797,"IC","DFO","Petroleum Liquids",7.2,1997,1997,1997,80,0.00126839167935058
11560,7798,"IC","DFO","Petroleum Liquids",3.6,2002.5,2009,1996,21,0.000665905631659056
11566,2991,"IC","NG","Natural Gas Internal Combustion Engine",6.7,1958.5,1969,1946,0.772,1.31534110270565e-05
11569,55127,"GT","NG","Natural Gas Fired Combustion Turbine",300,2000,2000,2000,77211,0.0293801369863014
11571,4125,"IC","NG","Natural Gas Internal Combustion Engine",5.5,1985,1985,1985,30.103,0.000624802822748028
11571,4125,"ST","PC","Petroleum Coke",63.4,2007,2007,2007,83029.954,0.149500082825577
11571,4125,"ST","WDS","Wood/Wood Waste Biomass",54,1958.5,1962,1955,33262.176,0.0703157787924911
11581,1160,"IC","DFO","Petroleum Liquids",7.9,1973.5,2012,1928,-128,-0.00184960406912895
11588,1020,"HY","WAT","Conventional Hydroelectric",1.2,1989,1989,1989,1318,0.125380517503805
11588,3676,"HY","WAT","Conventional Hydroelectric",1.6,1963.5,1988,1939,2380,0.169805936073059
11601,50285,"HY","WAT","Conventional Hydroelectric",1.2,1995,1995,1995,0,0
11611,1162,"IC","DFO","Petroleum Liquids",5.4,1998.33333333333,2000,1996,-415.334,-0.00878010316252325
11611,1162,"IC","NG","Natural Gas Internal Combustion Engine",19,1979.5,2004,1956,-209.666,-0.00125970920451814
11611,7921,"IC","DFO","Petroleum Liquids",8,2001.5,2002,2001,-232,-0.00331050228310502
11624,6586,"IC","DFO","Petroleum Liquids",5.4,1975,1975,1975,44,0.000930153898190428
11626,7470,"IC","DFO","Petroleum Liquids",8,1999.75,2004,1989,16.66,0.000237728310502283
11637,50990,"IC","DFO","Petroleum Liquids",2.6,1980,1982,1978,1,4.3905865823674e-05
11651,54912,"CA","OG","Other Gases",20,1995,1995,1995,31378.568,0.179101415525114
11651,54912,"CT","NG","Natural Gas Fired Combined Cycle",80,1995.5,1996,1995,680483,0.971008847031963
11701,1840,"GT","DFO","Petroleum Liquids",24,1979,1979,1979,-46,-0.000218797564687976
11701,1842,"HY","WAT","Conventional Hydroelectric",3.2,1920.5,1922,1919,10650,0.379922945205479
11701,1843,"ST","BIT","Conventional Steam Coal",33.5,1969.5,1972,1967,6764.748,0.0230516867716213
11701,1843,"ST","SUB","Conventional Steam Coal",44,1983,1983,1983,278806.89,0.723347057907846
11704,10693,"IC","DFO","Petroleum Liquids",2,1988,1988,1988,206,0.0117579908675799
11704,10693,"ST","WDS","Wood/Wood Waste Biomass",3.8,1987,1987,1987,11288.626,0.339119983177121
11713,1844,"HY","WAT","Conventional Hydroelectric",0.3,1928.5,1929,1928,133,0.0506088280060883
11713,1844,"IC","DFO","Petroleum Liquids",1,1942,1942,1942,19.918,0.00227374429223744
11713,1844,"IC","NG","Natural Gas Internal Combustion Engine",10.6,1963,1978,1948,33.082,0.000356272077194796
11716,50972,"HY","WAT","Conventional Hydroelectric",1.6,1993,1993,1993,4729,0.337400114155251
1172,1125,"IC","DFO","Petroleum Liquids",4.2,1985.33333333333,2001,1954,11,0.000298978038704066
11724,10176,"GT","KER","Petroleum Liquids",69,1979,1979,1979,608,0.00100588974918933
11731,1993,"GT","DFO","Petroleum Liquids",18,1969,1969,1969,95.06,0.000602866565195332
11732,2144,"GT","NG","Natural Gas Fired Combustion Turbine",15.2,1972,1972,1972,155,0.0011640831530882
11732,2144,"IC","DFO","Petroleum Liquids",3,1988,1988,1988,35.377,0.00134615677321157
11732,2144,"IC","NG","Natural Gas Internal Combustion Engine",12.6,1992,1994,1990,61.623,0.000558300717547293
11736,949,"IC","DFO","Petroleum Liquids",16.9,2003.11111111111,2007,2002,176,0.00118883575153333
11740,56480,"GT","NG","Natural Gas Fired Combustion Turbine",60.4,2011,2011,2011,3854.314,0.00728460567298678
11741,10726,"CA","NG","Natural Gas Fired Combined Cycle",80.9,1993,1993,1993,215667,0.304320402323179
11741,10726,"CT","NG","Natural Gas Fired Combined Cycle",180,1993,1993,1993,462901,0.293569888381532
11770,3826,"HY","WAT","Conventional Hydroelectric",1.3,1932,1932,1932,3217,0.282490340709519
11770,57893,"IC","LFG","Landfill Gas",1.1,2012,2012,2012,3956.554,0.410601286841013
11782,54668,"HY","WAT","Conventional Hydroelectric",9,1993,1993,1993,37751,0.478830542871639
1179,1468,"IC","DFO","Petroleum Liquids",2,1949,1949,1949,32,0.00182648401826484
11804,57265,"PV","SUN","Solar Photovoltaic",1,2012,2012,2012,2518,0.287442922374429
11804,57269,"PV","SUN","Solar Photovoltaic",1,2010,2010,2010,1260,0.143835616438356
11804,57270,"PV","SUN","Solar Photovoltaic",1,2010,2010,2010,1103,0.125913242009132
11806,57721,"WT","WND","Onshore Wind Turbine",15,2011,2011,2011,47017.08,0.357816438356164
11806,6081,"CA","DFO","Petroleum Liquids",105,1981,1981,1981,2465.135,0.00268007719069363
11806,6081,"CT","DFO","Petroleum Liquids",255,1981,1981,1981,7526.823,0.00336951517593339
11806,6081,"GT","DFO","Petroleum Liquids",170,1982,1982,1982,2992,0.00200913242009132
11806,6081,"IC","DFO","Petroleum Liquids",4.6,1998.33333333333,2007,1981,0,0
1182,55311,"GT","NG","Natural Gas Fired Combustion Turbine",81,1999,1999,1999,525825,0.741057838660578
11820,54907,"GT","NG","Natural Gas Fired Combustion Turbine",21.2,1995,1995,1995,105435.24,0.567735202894805
11824,58989,"IC","NG","Natural Gas Internal Combustion Engine",171,2015,2015,2015,819046,0.546774279687041
11843,56055,"IC","DFO","Petroleum Liquids",2,2001,2001,2001,73,0.00416666666666667
11843,6056,"ST","RFO","Petroleum Liquids",34,1954.25,1966,1948,123682,0.415263228579103
11843,6504,"CA","DFO","Petroleum Liquids",36,1999.5,2006,1993,129305,0.410023465246068
11843,6504,"CT","DFO","Petroleum Liquids",97.2,1995.75,2000,1992,408774,0.480079204013755
11843,6504,"IC","DFO","Petroleum Liquids",96.6,1978.4,1989,1971,166310,0.196533745521238
11843,7264,"IC","DFO","Petroleum Liquids",10.4,1991.5,1996,1990,29069,0.319074903407095
11843,792,"GT","DFO","Petroleum Liquids",2.5,1982,1982,1982,0,0
11843,792,"IC","DFO","Petroleum Liquids",12.6,1989.33333333333,1996,1985,31099,0.281755091686599
11936,10412,"HY","WAT","Conventional Hydroelectric",2,2016,2016,2016,2891,0.165011415525114
11936,10413,"HY","WAT","Conventional Hydroelectric",3.6,1908,1910,1906,24533,0.777936326737697
11936,58549,"PV","SUN","Solar Photovoltaic",6,2012,2012,2012,10692,0.203424657534247
11943,10063,"HY","WAT","Conventional Hydroelectric",8.6,1989,1989,1989,11927,0.158317404693639
12114,1163,"IC","DFO","Petroleum Liquids",2,1957.66666666667,1977,1941,10,0.000570776255707763
12119,6555,"IC","DFO","Petroleum Liquids",2.2,2000.75,2011,1988,2289,0.118773349937734
12159,7858,"GT","NG","Natural Gas Fired Combustion Turbine",301.5,1984.4,2000,1974,1371,0.000519094027579
12186,55928,"IC","DFO","Petroleum Liquids",22,2001,2001,2001,143,0.000742009132420091
12186,55928,"IC","OBL","Other Waste Biomass",2,2005,2005,2005,0,0
12199,2176,"GT","NG","Natural Gas Fired Combustion Turbine",83.7,1991,2003,1979,6001.76,0.0081855725219991
12199,56782,"WT","WND","Onshore Wind Turbine",30,2007,2007,2007,100119,0.380970319634703
12199,57171,"WT","WND","Onshore Wind Turbine",19.5,2010,2010,2010,60790,0.355871677789486
12199,57172,"ST","WH","All Other",5.3,2009,2009,2009,39384,0.848281209614888
12199,58965,"WT","WND","Onshore Wind Turbine",107.5,2015,2015,2015,427959,0.45445364765849
12199,59196,"IC","DFO","Petroleum Liquids",1.8,2005,2005,2005,3,0.000190258751902588
12208,1305,"GT","DFO","Petroleum Liquids",71.2,1976,1976,1976,613.382,0.00098343786875994
12208,1305,"GT","NG","Natural Gas Fired Combustion Turbine",143.6,1976,1979,1973,6765.618,0.00537834834204602
12208,7515,"GT","NG","Natural Gas Fired Combustion Turbine",115.6,1998,1998,1998,8591,0.00848363116398856
12221,54951,"IC","OBG","Other Waste Biomass",1.8,1988,1988,1988,5964.652,0.378275748351091
12222,54802,"GT","NG","Natural Gas Fired Combustion Turbine",25,1998,1998,1998,154252,0.70434703196347
12222,54802,"ST","BLQ","Wood/Wood Waste Biomass",87.5,1978,1990,1966,319368.6,0.41665831702544
12239,10880,"HY","WAT","Conventional Hydroelectric",1.8,1987,1987,1987,10103,0.640728056823947
12239,10882,"HY","WAT","Conventional Hydroelectric",6.8,1986,1986,1986,20683,0.347216626376578
12242,1306,"IC","DFO","Petroleum Liquids",2.1,1965,1965,1965,17.699,0.000962111328549685
12242,1306,"IC","NG","Natural Gas Internal Combustion Engine",6.1,1960.25,1972,1951,56.301,0.00105361554008534
12258,10883,"GT","NG","Natural Gas Fired Combustion Turbine",25,2003,2003,2003,158504.05,0.723762785388128
12258,10883,"IC","DFO","Petroleum Liquids",40.8,1985.16666666667,1986,1985,7701.82,0.0215490979496822
12258,10883,"ST","NG","Natural Gas Steam Turbine",22,1980,1980,1980,74862.66,0.38845298879203
12286,1994,"IC","DFO","Petroleum Liquids",8.2,1957.75,1969,1945,77,0.00107194565096336
12286,58929,"IC","DFO","Petroleum Liquids",1,2014,2014,2014,7,0.000799086757990868
12294,2145,"IC","DFO","Petroleum Liquids",8.8,1972.9,1990,1945,3,3.89165628891656e-05
12303,52149,"GT","NG","Natural Gas Fired Combustion Turbine",70.7,1995,2001,1989,302359.4,0.488202450382025
12303,52149,"IC","DFO","Petroleum Liquids",9.9,1999.83333333333,2015,1972,4.9,5.65010838983442e-05
12303,52149,"IC","NG","Natural Gas Internal Combustion Engine",7.5,2002,2016,1994,0,0
12307,50101,"ST","BLQ","Wood/Wood Waste Biomass",57.7,1968.33333333333,1986,1954,282264.74,0.558440247540815
12311,10224,"PV","SUN","Solar Photovoltaic",0.5,2005,2005,2005,0,0
12311,10224,"ST","NG","Natural Gas Steam Turbine",15.8,1990.5,2004,1977,4204.116,0.0303748049245708
12312,409,"HY","WAT","Conventional Hydroelectric",94.5,1967,1967,1967,148222,0.179051001425431
12312,410,"HY","WAT","Conventional Hydroelectric",9,1967,1967,1967,20145,0.255517503805175
12312,428,"HY","WAT","Conventional Hydroelectric",2.7,1982,1982,1982,4958,0.209622864874006
12320,52148,"IC","DFO","Petroleum Liquids",0.9,1982,1982,1982,12.489,0.00158409436834094
12320,52148,"IC","NG","Natural Gas Internal Combustion Engine",1.3,2016,2016,2016,790.511,0.0694161397962768
12320,52148,"ST","NG","Natural Gas Steam Turbine",7.6,1982,1982,1982,11394.83,0.171155221100697
12341,1079,"GT","NG","Natural Gas Fired Combustion Turbine",72,1970,1970,1970,165,0.000261605783866058
12341,1082,"ST","SUB","Conventional Steam Coal",1648.3,1992.5,2007,1978,8665048.5,0.600109681290562
12341,1084,"GT","NG","Natural Gas Fired Combustion Turbine",128,1966.75,1968,1966,-92,-8.20490867579909e-05
12341,1091,"ST","SUB","Conventional Steam Coal",584.1,1975,1975,1975,1833607.8,0.358356375456445
12341,1097,"GT","NG","Natural Gas Fired Combustion Turbine",36,1969,1969,1969,219,0.000694444444444444
12341,56138,"IC","DFO","Petroleum Liquids",2,2000,2000,2000,8,0.00045662100456621
12341,56251,"WT","WND","Onshore Wind Turbine",183,2004.5,2005,2004,419389,0.26161451705467
12341,56252,"WT","WND","Onshore Wind Turbine",235,2006.33333333333,2007,2005,436707,0.212137860682017
12341,56379,"WT","WND","Onshore Wind Turbine",99,2006,2006,2006,369592,0.426170379595037
12341,56501,"WT","WND","Onshore Wind Turbine",286.4,2008.25,2011,2007,886488,0.353342389224765
12341,56677,"WT","WND","Onshore Wind Turbine",75,2008,2008,2008,211333,0.321663622526636
12341,56809,"WT","WND","Onshore Wind Turbine",150,2008,2008,2008,515448,0.39227397260274
12341,56810,"WT","WND","Onshore Wind Turbine",174.8,2008,2008,2008,485613,0.317135434625874
12341,56811,"WT","WND","Onshore Wind Turbine",153,2008,2008,2008,497238,0.370995612857015
12341,57500,"WT","WND","Onshore Wind Turbine",119.6,2011,2011,2011,375045,0.357971205387822
12341,57501,"WT","WND","Onshore Wind Turbine",443.9,2011,2011,2011,1341387,0.34495690439967
12341,57873,"WT","WND","Onshore Wind Turbine",200.1,2012,2012,2012,747511,0.426448305527601
12341,57874,"WT","WND","Onshore Wind Turbine",150.2,2012.5,2013,2012,485754,0.369183554347628
12341,57875,"WT","WND","Onshore Wind Turbine",101.2,2012,2012,2012,361493,0.407770001985309
12341,58883,"WT","WND","Onshore Wind Turbine",485.3,2015,2015,2015,1809682,0.425684531622392
12341,58884,"WT","WND","Onshore Wind Turbine",251,2014,2014,2014,934315,0.424928141316014
12341,58885,"WT","WND","Onshore Wind Turbine",119.6,2014,2014,2014,374541,0.35749014981445
12341,58886,"WT","WND","Onshore Wind Turbine",140.8,2014,2014,2014,503778,0.408443921232877
12341,59637,"WT","WND","Onshore Wind Turbine",151.4,2015.25,2016,2015,483943,0.364891906890333
12341,60326,"WT","WND","Onshore Wind Turbine",467.8,2016,2016,2016,224923,0.0548870063114823
12341,60342,"WT","WND","Onshore Wind Turbine",464.1,2016,2016,2016,215994,0.0531283113877796
12341,6063,"GT","NG","Natural Gas Fired Combustion Turbine",264.1,1977,1978,1975,10865.24,0.0046964187842228
12341,6664,"ST","SUB","Conventional Steam Coal",811.9,1983,1983,1983,3345779.1,0.470425241316243
12341,7145,"GT","NG","Natural Gas Fired Combustion Turbine",179.8,1991.33333333333,1994,1990,23926.15,0.0151907433932172
12341,7343,"ST","SUB","Conventional Steam Coal",695.9,1979,1979,1979,2697149.7,0.442439720318815
12341,7849,"IC","DFO","Petroleum Liquids",16,2000,2000,2000,312,0.00222602739726027
12341,7850,"IC","DFO","Petroleum Liquids",20,2000,2000,2000,267,0.00152397260273973
12341,7851,"IC","DFO","Petroleum Liquids",18,2000,2000,2000,233,0.00147767630644343
12341,7985,"CA","NG","Natural Gas Fired Combined Cycle",195.5,2004,2004,2004,148108,0.0864823833047215
12341,7985,"CT","NG","Natural Gas Fired Combined Cycle",380.8,2003,2003,2003,359068,0.10764048770193
12341,8029,"GT","NG","Natural Gas Fired Combustion Turbine",157.6,1974,1974,1974,7000.875,0.00507098124261178
12341,899,"GT","NG","Natural Gas Fired Combustion Turbine",72,1970,1970,1970,-622,-0.000986174530695079
12341,899,"HY","WAT","Conventional Hydroelectric",3.6,1942,1942,1942,3473,0.110128107559614
12374,10181,"HY","WAT","Conventional Hydroelectric",2.4,1988,1988,1988,8557,0.40701103500761
12380,54006,"HY","WAT","Conventional Hydroelectric",9.7,1989,1989,1989,48339,0.568881513910465
12382,54301,"HY","WAT","Conventional Hydroelectric",3,1988,1988,1988,2383,0.0906773211567732
12382,54302,"HY","WAT","Conventional Hydroelectric",3.2,1986,1986,1986,6841,0.24404252283105
12384,384,"ST","SUB","Conventional Steam Coal",1320,1965.5,1966,1965,1001298.4,0.0865935381209354
12384,874,"ST","SUB","Conventional Steam Coal",360.4,1959,1959,1959,153851.8,0.0487319391442284
12384,879,"ST","SUB","Conventional Steam Coal",1785.6,1973.5,1975,1972,4541832,0.290364007954043
